date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129
2023-09-30 00:00:00,27.000208135412375,55.060697133200826,81.93176361520176,76.94233790546012,84.95513584112459,68.98878710992742,56.92987670035964,108.95349911681886,108.02775731090252,102.9548978570255,74.84517220507887,65.99521533961999,84.02515183242218,78.0569897974718,60.98136823800204,60.94787612968683,6.9321989840180045,69.0469263015666,38.98798711397177,38.968091086019356,54.07429883213581,6.895973410337627,87.9325523556445,77.93452548727917,27.13288184438194,44.01644289776704,38.924796410073746,54.07133101452915,49.051758428312496,82.99035533993151,53.988870770961356,60.968786933683106,33.9351968181422,30.022318040813634,21.975253116830245,78.04634425535627,45.93994260740111,33.95271270543002,33.957635895298736,72.91651838418451,7.081606376543992,59.01574109853963,29.928420999251664,58.04931337736172,74.98028970501336,26.968662042183798,45.96182643410081,74.96059283044394,45.9797241431167,70.11484803312769,108.96066131327609,41.99162144357713,60.950147155001915,82.08359829916388,58.05961602046874,93.91840605390615,46.02769758982013,60.975523315024255,46.01801152730653,65.99165907263003,77.00789990365759,57.98230155445808,54.97565902138281,81.97364991782395,71.04395215938986,6.944530920986153,93.94148837766082,115.95643638173875,69.98600725030913,108.98734481457834,21.99135786435039,53.98544697520004,88.92078327685837,113.95902816879251,97.0722774190618,1.975709409076199,89.0589697173345,89.06646444195388,-0.009355093724892712,97.01068246418592,57.95545335713611,63.06530877417099,62.94002306279959,58.00728001704464,42.08614622229053,22.011333561236693,53.95859272143397,83.90415289074927,58.01154379250899,42.076798352927874,33.98963528674581,58.00944052643906,161.0276847137955,77.99012836997657,89.01381068999278,66.05133527574333,60.96114576786714,71.9541171883361,72.95560417837932,47.043590746661046,54.06157270379583,49.12902016196471,117.97848832110856,77.98581944216335,42.03299604941757,58.045461275907236,42.005628294538226,41.87972642007662,91.05802906917113,46.06498253921079,27.065136791073794,61.00120691454246,0.09491886475840149,69.98906164147336,60.92671319516374,53.87340422535671,57.98344545947047,45.99693244139957,21.993256088893318,21.99958232281522,58.00694849661674,39.09605981396687,38.904809368707646,47.020120432721825,47.076375422652845,47.0932325210591,26.978620838404233,58.027428986519226,45.95769279064469,58.02775916766321
2023-09-30 00:05:00,10.064864387246423,68.99009157650836,77.99960118468152,60.01409559361895,41.995854457864276,54.946383231854554,44.95083367061942,35.038010929769,74.90234581338402,74.99118863629253,37.971947947178705,37.022644180029545,44.00264317186947,34.01537136464369,49.031689103906636,33.999762756424374,21.989229740630748,41.092275525973804,33.97581852561894,38.94996097821437,26.92814792393327,30.034911849227814,97.10236925916743,48.97413146390948,10.035896672628931,54.99663559320007,58.00072285479502,73.02769661965631,48.97808902334987,75.03455592154361,38.935304106653305,26.945998575052162,38.953548025680995,2.116238056913118,48.9830758892295,45.94106243453729,57.97256970413783,26.992785329353584,26.98717473356377,65.93896416170011,9.96851560994006,46.00853427878801,33.95365505477972,57.99639717962864,74.98105675583811,0.0021040962531832254,57.967018705980784,59.977076640232795,85.05550492434408,94.00830309898404,66.05917690054255,54.123296693390195,44.05290545873514,58.02023764113372,65.9394821691987,76.93639783416565,57.96387143961313,81.975233305864,73.00753813359637,54.04869971692758,104.92901053064575,113.01559226333318,99.00471528226453,152.07140848908068,83.00719913063215,7.011083433290887,140.00292749564903,130.9519112898806,82.06432458254454,89.0336504018994,10.006857639876834,57.975041192527705,54.04831750594298,70.09264264588678,57.95553925689283,1.9499695345365047,49.022655295226464,22.025212672331776,0.020724994391566335,58.08470957020042,69.93164514304071,86.02453505339098,55.04255954058291,63.012327062283966,45.95819711746294,26.949822299948547,41.98462994081881,70.11353852950039,70.10757901429719,42.03404458366045,7.021582480101959,41.99964412739171,74.93466655484272,38.930306349564546,97.016792672872,68.98450187513984,41.998293096293025,50.98186536349543,72.96181496273655,74.96233169515449,93.94976323268085,77.99487302258028,78.00549166162062,38.975610915317645,34.02098963872324,21.911527455590146,34.04305316044338,33.99700553605463,59.991988243564236,78.01119391421074,42.025065977691014,48.993311567100115,7.058455652413046,41.97012882241889,26.938022359380227,108.91155788700338,31.957528966623748,49.06535054078884,70.00910384817749,6.980737593315066,58.00888803629786,27.001586065220053,27.067766082707163,38.02417304932109,97.13159244317052,38.007774923911775,1.9840126638866442,37.940370215225094,10.012267670873355,55.119870441215
2023-09-30 00:10:00,22.060157905716068,38.07777283998698,38.961188859463874,46.95419195186523,41.989138214402566,51.98667190159161,30.022147282911646,33.06961996146969,76.99727501565896,49.034973574185415,42.98054515800559,29.952727013388525,24.992113092306937,45.99524334018694,58.09867711246508,46.059474489812395,0.002727035399732419,41.04228524677784,7.0721707783228585,10.007293119539424,2.028234356041786,22.055964205261446,31.94887565087804,49.006699212269446,0.013810861907675802,34.99300446799491,39.025560232041606,54.0581149563998,49.04391512600254,59.987619398555466,41.99650228583738,42.07062049170152,29.95963460070533,10.024832410055511,57.966486879199785,45.984549034700976,41.99734686810995,60.98708946698005,60.88574228527426,77.95500766967075,34.02163114100557,69.06811301695267,38.95666839353481,37.93346878549635,102.95343339673389,22.028946344843146,42.00315786248278,59.93697933047519,33.93402983514533,33.95400269577088,82.06922610969106,65.9242254719219,60.968891715805476,108.9463446004578,45.98799161959846,96.97455866058912,69.93129403572605,77.99983116521317,121.01202135637548,66.06182666190685,102.88789592201746,82.05466043840964,75.01935627589329,108.98784212223961,46.981803144530836,34.10337993844969,105.96082505576578,98.96710989510674,58.014858424371575,82.03423903609125,33.97102228924198,30.009288491889233,60.9300722326174,75.99611884468686,70.08752090838561,27.016818043957322,73.00993909746309,53.96438247730809,0.023137455002124996,97.05769258086711,61.08264194419599,80.0162023542588,80.01757325032075,80.07764949346132,66.03104806360878,42.03673369057948,42.01877277391856,102.07968530053662,29.968834411332544,26.938297622468678,10.079727156221193,29.954158017992434,85.97204655724883,53.96002737005398,60.979885596103024,59.928641970963305,69.96186686668068,32.0595483026913,65.93210711553849,55.062568959951875,61.03181870696618,54.0290720788672,42.02280593279647,57.97456514197058,6.937981903619428,10.048455751940333,58.05769353608211,58.03463588619656,52.00903641374617,38.99799888307612,58.03108548773222,73.05216615330498,0.0021943087169879294,45.97211267924759,34.03644888481249,97.04279898309642,35.069923495411096,38.90329510202535,57.96840440067791,2.040226269640899,89.00148008610942,-0.03342352308091242,0.027119032958664996,38.11765552711314,74.91709004590565,37.95302409676493,0.03480458058970398,26.98248806543879,27.029661964081047,57.98517090772791
2023-09-30 00:15:00,26.97694651528561,34.97892748803385,39.02809084458525,48.97897727960171,66.09042851930207,54.91406841715872,45.02410287364357,59.0235873902277,47.0060854941429,51.96566585517626,24.031717755969236,35.02273291845591,53.941228422385215,22.06884388231652,22.000976393958325,53.91694853890042,-0.08364964122478115,40.981555046786255,27.042706436817323,22.005657873769003,22.02693613280775,2.064681722393317,40.91563512253965,77.98235202793008,2.0080924492023624,39.08514618152618,53.940470422435375,85.07585495475172,59.9659848630806,68.98396198074649,46.02754811576332,26.968988714305123,21.92902307813052,30.01105289887434,54.014148080852486,70.04996573292192,53.9390836839792,58.02426703378038,58.044248570052346,89.01145204144507,39.027350023138865,57.99131071447838,42.02874056001259,77.00718855826717,110.04854127301166,27.024604447013978,65.99113336879155,71.01107809467732,78.01616625936825,60.99362416227957,101.01801187798515,70.00605818044508,58.958198737262585,72.99696147203277,85.02057719689672,93.98258309334643,54.031234134402844,77.96653428019886,29.942389163090212,42.01289236566139,75.06456256269576,118.01788096617415,102.96386212719126,96.97369120171689,59.99256243895266,7.011766671331439,77.97699219516201,71.12496661553456,66.04236325841258,73.0144044754601,27.018287984676903,33.93122394902449,113.04203674398788,122.95738026500523,69.95138369132783,2.0611271414405734,100.94148684238397,46.06492988512611,-0.05198087096082696,100.95672179574846,61.088497419466435,51.8901482839452,23.9935057738956,54.96993697528133,34.043286004002674,6.9926529460819316,34.03005365598345,35.96025670274365,22.04395460499584,1.9104116197719907,-0.03639354384729879,21.94912240817273,85.9792420181251,30.069429525192305,49.021435968114545,40.97841164202983,45.96165421871022,32.04227593693494,39.00707188270198,40.900775914637585,42.003918560577475,60.97086777753787,66.00964210530611,9.942225227316188,27.031534445939027,33.951731734612125,22.037016702730913,21.972847103733145,71.03267513440623,49.03095605660317,21.95870588502625,33.96080009498093,0.03226669010818315,39.007496675102175,34.05104226934683,61.01945415098573,49.02481423433429,66.02245723659588,42.03037393729651,-0.08478023113355361,38.93239687062236,7.004192738339258,6.9922944078164555,37.99395839145305,62.97067100855679,38.05479901389067,9.958273912695937,42.99389100145948,33.91712734537455,63.01981660872666
2023-09-30 00:20:00,-0.06921778871152574,21.09939951288119,33.978619628071044,49.01847702169695,33.98734728040858,26.980794452566325,36.06263570422127,47.966548579608784,51.951871321932636,59.97222659642321,29.97567097073824,32.03540661090802,39.01760090871084,42.03429277235039,46.00807863192572,54.056096886966856,-0.06871504740087245,54.91089547686179,10.084162306903545,39.01802160652201,53.94716240042183,21.999770476711802,74.95661352974795,70.0183462260955,22.018203389408107,41.97564595065051,58.07535230341638,78.03138899289064,62.92001595106212,110.05333340715316,49.0002542669845,53.8490766060147,41.93303076440183,21.989012853550133,140.11804921703637,78.02997736697753,88.8847224684746,82.08250825068578,81.94920889940934,113.01941477546211,65.99191090124783,75.96679430699535,66.02393384732189,69.06065465935778,125.09655434925811,27.007664165073088,69.99107244296384,69.00647568816466,48.989105843573135,54.01002756007588,70.02277402943321,29.97664145608279,44.046344708608316,82.04355059853077,77.94618157924737,108.04547729731456,42.00299551039978,93.93968786133104,66.0518120237593,69.99540156916433,82.9665397713156,84.98012709355017,86.09237311174931,93.9636130194364,35.05253639098751,0.07877067873420085,58.00514699683763,63.011512818492186,58.12295145139157,93.98054054600662,29.98444175473077,30.012815537328283,34.04758673285343,60.92810482658137,49.04233908882842,7.008281971294176,34.13728940466448,27.109167508347177,0.05338723671592063,53.97848875186013,61.01513470884866,59.99008775512255,58.061056555148355,65.99793371743861,66.07409464177907,33.95463934905664,57.994157693251424,60.96065103582802,10.021769862356692,2.15497304683849,2.003786674698026,2.0260016331756106,76.99086842315404,41.92628123433056,58.024077663703835,54.96166134204251,45.97180077861287,66.02135818921326,78.00855025466919,68.91731756850501,65.96650434134953,49.018681640414435,78.01708568317028,58.04468143017216,30.04978750087525,1.978978489982046,30.00408709872559,29.94995322560981,26.970192191918763,34.079576181161364,48.96451753610318,22.014417053493055,-0.02032926889746838,41.967736306680685,2.0296903199133984,58.00431903734411,32.0069488959582,65.92006402226176,45.93663216009392,6.967139451138276,84.93797309875372,10.026039195662305,9.95052118293589,29.93883601115055,83.08754742376452,29.941116013112122,21.925450789740882,51.97898233885697,29.9684941503047,70.95082019391758
2023-09-30 00:25:00,-0.08316203129702307,32.01245927338089,53.97962415642031,40.95530599429253,26.957709907589255,54.94835436510517,38.99432962610336,36.038747562313326,65.9668195177976,55.07962946794679,42.9780812526495,47.94201460744858,32.04336555426482,38.99225041622744,41.956475216761,58.0545057781858,2.0409594071975192,52.05507027300935,41.970685754368475,61.08070381519979,39.005912673382845,30.001023075165463,110.96556074352839,109.056842903573,29.95874557058636,65.978413278626,66.00910314545536,108.9840792595472,97.03930945721366,120.94632162624885,69.93959017294263,70.00559208391704,57.98296885346573,69.95710613151584,78.07565293859082,27.07085934324781,45.96120389444934,101.0699282845005,101.10358659578017,124.96242222484429,48.970156557577326,89.99098533349513,22.023053746198883,75.06573469687159,110.97869458129996,22.034748452769534,66.03976046231121,70.99041350236767,41.95919142315451,53.92921302708309,70.03507198467409,53.854712966775956,29.025316275331217,42.00520794422242,0.006122106285883524,58.046969373005616,27.023456122906445,57.97986229296286,46.01069180408953,58.07412121564544,71.0105089991932,65.9513507277496,41.0888941632672,45.93773643869939,35.03988644293401,0.06917997785523944,69.93688695960392,37.94842878607005,21.06940225805769,69.94389746100283,-0.05760242604798987,30.137142337967873,41.98398048761932,53.967989869357794,45.98127695227144,2.0251102705088027,42.00952205550455,53.94919278151531,0.001013463168336248,66.0561363321754,54.05296800242809,62.95611302510695,70.97385405204176,49.00905921115107,45.92044841644561,27.029965203416594,49.02024796456462,59.01504483314898,60.95616629046021,7.001356629097048,21.908151619389137,54.00757062823382,98.9236045657615,57.988732562024126,58.02950431032773,40.97525487551411,34.007499105995876,25.023656728704136,41.99516877906855,20.97698785622936,21.94445324425524,27.014670326423367,49.01361431311947,0.02818936859430738,6.958583815841601,6.997445716111707,2.0319484721647694,1.9968556647790294,43.04129147030266,42.05161582048963,41.90481444809805,53.972529342063325,-0.10215873400015155,33.93434983507571,26.932833980505553,60.94625014898803,40.96381781791462,38.95138529380631,54.053761710030564,6.959708287374988,84.9869595674819,1.9956779196356558,2.0349196270290615,46.99585468907373,77.10896810172859,46.98002839338081,21.998352588580957,27.011060727401127,-0.03548861969855186,34.891948902147746
2023-09-30 00:30:00,-0.04323753534801486,38.00989932390503,70.05153016758175,80.06501368153208,53.97854415867222,55.04662076769508,31.9794359845242,35.04195025822863,58.037571831175114,60.03814732851996,41.08038158597046,44.92973718352461,51.01726951087344,69.91828029095724,88.97280602738562,82.00104982606851,27.030533257094564,71.02744184991015,54.04522558611596,69.90789564789743,33.942672665298524,26.94267191813293,102.90908648706706,94.04342103831846,9.91446681255586,68.99984919177544,61.02913873722195,70.02070087467919,66.01294170743506,87.93638463789416,60.991840126446746,77.98328347222144,53.9957708898102,39.00226554576624,97.0750539314102,39.0075567995759,61.00718444738906,46.04736035501537,46.02874085589567,77.98304767335864,41.94778346128307,65.9374904568748,45.9845355270032,51.91878599306555,74.98581952509441,21.9324475962575,41.9595009883461,58.08335975495751,30.103873907110295,21.934857229116847,49.01589876708906,38.96301183602549,24.989094618108155,33.99183256070338,9.910060917895986,60.00666446504985,22.039190339771576,34.01610478076354,27.0025641215523,6.99153837849799,71.06401395678756,65.99265828856565,29.973281238132135,73.06743454032026,48.90652239789172,1.973052089712436,69.96373666904009,57.923584682109656,39.0497458681457,77.94257923328638,21.96248402998803,9.941369611692489,48.952153722365786,63.97809006060059,60.95872101573628,22.040218819510983,49.04794200605499,39.033302107089845,-0.10732871131215989,41.98412667226735,59.024499383856735,52.03326414627549,58.032228112148395,59.93736373438319,41.980100034518166,21.949725322583415,49.09151144803808,61.10478856471946,38.98671162417521,7.014899591599774,0.015773682289017873,0.08107827415757776,55.01025508800924,26.926398403604612,1.9953449256984377,18.970013778716957,45.98059780841104,29.064824868176903,27.041075057406466,37.97652116483891,27.009831253789326,49.04215529752176,46.0060705926337,10.079285944680432,34.01615906194086,6.993077436283029,33.96654956359315,34.01170335239338,48.916014699676964,66.00706072950506,38.91025724757018,29.98886851517346,-0.04083117080134344,41.92203544136815,22.036605521212962,60.970079760087536,57.99462780236897,33.99493595212922,48.98287270210705,2.0616855427005505,54.077148777071784,1.9895991125302566,1.955165987324077,52.07953540760929,79.9178985072898,51.904768629822044,1.9328688617407754,46.98191129477469,10.027068306771259,47.0841550896095
2023-09-30 00:35:00,9.968388360155991,59.99143269150351,42.02726749599363,49.05171468496817,66.04644428122019,71.00162108910062,60.02787216990737,48.03802350656674,83.06175873295474,79.9425003400531,49.13697363300182,44.07976813323885,50.92298731210665,77.97176463893568,78.03389146730429,108.92445604066188,27.032915756644677,48.999917918729196,41.987338987809565,45.972385071650805,41.936680861506154,7.04172479305678,74.94189791444876,69.95275421055506,33.982898520693105,36.9489259992937,61.01974860192086,105.94603810247166,86.10963543949498,125.01982152468051,72.95212057895957,60.90275550952507,45.975601076249795,22.094364868798642,69.92221956895295,41.95857473172879,41.98905161317285,38.98388795290383,39.03794272532407,73.12446690762653,33.998980968853644,39.04371978145409,10.010486642859634,24.03663878530072,55.056566938419046,22.075829020070124,21.942206350805485,46.92809412834881,38.99441385283247,34.01687641424316,34.029517669820116,26.964227620979614,38.98443711013697,49.11339294658752,66.03836250134977,59.91934766057682,58.056643195386755,69.94181400115441,49.01349160362572,46.09328646496293,71.01064904214603,69.96142696492412,68.95721760473282,66.04210511076299,60.034648891444796,-0.005057687412170833,78.0574712599204,55.046851833260035,51.05545932281808,65.97513461359628,7.038594212749242,33.93927207420186,57.90066497847595,58.00238882332989,42.02924160142877,9.97140213039672,48.95410508706882,21.980076459165822,-0.0006799934436248551,66.04555396883069,68.98548006492985,58.09613172701899,40.97894622187408,65.97349710789412,39.05411218120391,54.06030839942122,61.03577365094058,70.01039328761125,21.964888336651356,-0.028358006228664225,6.993110443596735,2.0467462507440346,47.00024012544042,34.080276497895404,45.97447515604827,49.04670053458249,27.012372344011133,43.950289738572465,45.942669364617075,38.041777803635085,53.923931980604586,48.95671749462177,85.03441212900137,58.00637673239759,10.093992174507322,2.0415947897281024,9.994775913465109,9.99746801229295,52.03835719795788,42.011570743559226,53.933101837092465,66.02635462324547,-0.01705006135325942,34.0419903024294,29.99674341290876,84.9316679406415,30.006461631393876,46.023890315584104,82.00925118625771,6.9374098991055,46.055975116773176,1.9733549001951725,1.959223896352997,47.036251306823154,102.9694586071443,46.968945995233696,22.073526239371287,40.920333004453155,2.0372530758723233,71.08642626487767
2023-09-30 00:40:00,30.020032244043616,35.00228468754155,41.98912598086572,46.971362864449205,33.98089670143105,46.9448223421371,50.04007442662861,94.02018190661725,86.04053770725997,71.02992583359475,58.0354176682914,51.087968361473955,65.90980372036489,49.00803852116289,61.05020459947357,57.986596316263444,26.991023589072157,52.008469900391205,38.94583195027679,34.03671329336391,22.00362151926573,38.91906476036663,87.96686715772456,77.99319341443496,2.009461913887748,40.99890116569875,36.02370309757997,66.00671822645316,40.971581822793794,82.95005371698234,49.02287718275541,26.94962927083049,27.038375100646093,7.01122158683725,49.036778237402324,66.02551602676786,33.92485674113642,45.99630589346404,46.01765860262323,41.96946779953489,22.017068029225292,35.95715117682066,21.97648682270958,37.95492675346767,60.06864639547177,-0.018627672703157575,42.02365285608647,57.963362297650164,30.054392493968503,39.03180079676239,57.9757273832305,34.02569359296519,32.05001471546086,69.98256443655137,58.083763757152035,54.942415087449135,46.03279205672955,65.98342815373157,34.05342625137547,46.00739113302628,66.07336467998758,49.072554221186984,65.91551210124271,73.00541628158894,40.97379992547559,-0.017273030773986658,57.98114839314648,48.97954846162224,50.90692993621616,61.00001827445539,0.05770170908854092,41.98051512167981,72.98474469809952,65.93200136634592,54.03833566184269,29.9932488739813,82.01171960110312,61.009793814561846,0.013582545220705603,72.90788425089734,59.01040758279386,54.97316671023505,47.03962014540802,27.04305594369371,42.07288748035023,1.986954601517678,21.956937006197233,45.98835950360449,27.029698844827507,22.01213721620217,-0.0506764079562589,27.007775005920603,77.01869158366074,39.08735253189549,33.934613357521144,29.96692438653574,42.02523998848837,28.96971919261817,45.984083148405276,47.01617377104274,48.97927563771115,45.991818177302534,70.04517751216464,58.04594435879433,46.048317060693364,21.953413137478243,29.995073105456225,29.940289249293116,55.03096586310769,46.04063374503116,41.961268106461944,21.994653802088322,7.034113666995352,29.9751556688937,7.049856386940575,85.01286851533442,37.91437944105124,42.06119926370126,61.01384310558924,2.00033736406773,77.97554567679651,1.9524801055335284,2.029185280516608,68.95464816859321,104.96025272478073,69.03377559152419,6.985920307119964,41.02742568178014,9.9663071921425,51.94945792447938
2023-09-30 00:45:00,0.01619439902026421,37.99614780573531,38.96335305133202,51.974355108087465,42.04194884935074,49.13080048903927,65.99590115260968,99.92523824446123,88.00474500133235,68.94661500033125,77.09013335265902,49.95814621849269,60.99931214753979,48.99565519479285,53.99956800723392,58.052381851770875,26.94772351486313,49.04569063786596,38.94095979253633,46.00267986875728,29.928799850475706,2.0491454376261786,47.09257685151415,73.00350720331973,27.045424364209815,45.00025398534377,68.94114275415781,73.05020231082551,48.96942868604283,87.8786584224474,38.96136756612124,39.048056657986514,27.01370712441913,9.970624431282044,29.934885749048984,21.971614506118726,6.834977597997762,33.97562846020921,33.97949312239389,77.94613324077083,39.000294577549965,69.01305345832705,39.0704205590559,43.020563039099024,75.03599779180112,39.02477149330571,39.00468396203647,47.02231969309553,21.945494560079624,27.008927678856463,38.96428217450369,21.953247982274043,31.945331528709236,42.040365046705986,9.971513486071785,63.03151676945239,33.94115069098874,54.1034879376059,30.094151745968233,33.965304778115396,43.033370230211084,54.00455399714824,55.013676864927355,49.02805523450275,47.05202002527097,1.991620774779278,54.02983016257947,55.003147705457344,38.98461765029467,82.00038592218985,2.055493353663797,57.90157110267712,48.97029441308809,69.01414838432791,54.06149499150961,7.020963485915688,49.07749638166008,26.995779839531075,0.005758804067104151,33.98065155748142,20.989315234762458,20.852913541257863,20.99480616132928,35.05937700918531,10.083912224238606,9.990561883929601,29.944570946821603,43.98381495336983,26.934982129421755,22.065352116626883,0.07901837780579575,27.008401294087797,59.98618722682156,54.00420775248694,33.96805863894445,60.12533826697237,46.105501188202105,69.94056957715499,60.99902302607071,52.030283254811195,39.10422402916061,66.05748586165487,58.03874012699555,0.05777780552112696,6.978916177537806,1.956976812102366,9.911860129063728,10.043509883935343,31.983095556592573,61.04530222249477,21.94246465539008,53.928281246107964,0.09916800991165925,58.049084950287174,29.988883338489597,65.94247153017128,63.034151253419424,81.98348861826386,9.95686116312659,1.9925590047272725,65.9529551699337,2.007580135220111,2.0247970170963256,19.053496641176302,42.98230162370552,18.95071016988449,9.922374101982237,41.07369298478122,6.989082538598042,69.06121374868617
