date,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
2023-09-30 00:00:00,62.07427491022493,100.98027930026414,147.96477610916958,61.03021865776733,158.08076094043355,60.000152934146726,28.9865048315485,68.1024380085975,110.98359504043701,46.00388670400419,110.9543978602861,110.96946284407646,20.99348035288456,71.9980386276293,69.93859174284603,210.04603825874148,55.99305129637797,84.0823961254947,153.02409087266162,30.037451124002967,115.97059687974367,40.991538024283045,52.99668665658412,22.958515573219593,92.0667427173004,57.00662402925312,44.90767698190482,68.96763734762061,51.06753728113817,45.9963785791066,78.97521579709037,89.01612100085359,64.93810170044041,44.035919383974054,179.01735054788807,120.99477389754736,27.90118394806895,91.01079611933716,58.9828855931465,108.05229258997146,30.961357841333005,86.99870731785776,24.054464618146632,106.94474608937335,72.92299837427481,56.02427487832704,39.99438866275696,114.02254921301571,108.00190479570789,69.01531648900556,165.0582743485768,59.04326536174601,18.112025678866086,123.99722231112513,76.98508439623969,46.94766915650666,72.00701321460623,64.95470255243464,101.03409867085762,23.977457880212707,81.9809397565373,65.05221812420345,49.97036868772327,69.03532302008334,141.0963390005514,64.96405641532151,7.0399892826307795,139.9879978370596,122.00138318298737,71.94407680266998,87.92079316200737,52.03912756376597,112.98368251539989,127.98240230740814,132.9646286156504,22.04112317686152,140.90639506329774,76.0261859949515,28.99649360429364,68.97427632078956,86.01691810803818,23.994980888107634,75.04575605017565,35.938028510771424,112.03659905013598,101.0433541859284,90.03232281992818,51.03500254487956,186.01467940291835,231.98028296366192,36.062028554471915,69.8942236836494,82.95676917548448,57.03411358593704,22.01525909768178,123.00031010653444,10.997606866496628,68.03592817362419,101.04462095506727,8.950863329036
2023-09-30 00:10:00,43.002334960867955,102.94097289054237,121.00516800225242,88.94089290160096,152.01884175006217,62.93566768382649,56.96155153043348,52.01164409002617,84.98251359440184,88.09791376015666,66.98707204704317,90.03481915250629,11.99532026416549,70.02113215813903,28.996760246683326,124.02916454128984,33.92924758522951,69.00733151162031,110.02382769724161,28.085767384543786,77.9698662838023,39.96356196559981,46.008819324032494,62.95820476674321,80.97189767102941,52.9805889981749,40.05676310904235,44.95706374749737,45.97056082538145,57.99347383943456,22.960943489755984,37.9522227189036,61.04698294760183,43.95738023588864,101.88217156723498,71.08541161604468,29.031906173105256,102.04062239037361,67.00446751953119,127.99430382675148,42.09770445472147,62.950404328992384,60.01161158280891,100.01985156689793,32.035310155844826,99.08057974579162,52.031107819504456,147.91365401885824,112.05483555141609,47.98997013850696,138.9955194309028,73.98329760423267,52.997266334964436,102.03311191981076,40.00477813797518,61.9688635896851,95.9893017879269,46.95159200962086,86.97791236484467,73.99087466866867,36.050302257451044,32.033382723281036,6.986341919251482,70.02829803409493,115.02027100644752,62.05031312508638,42.01425721524941,89.06096270080428,102.04720495365362,25.05316170096879,101.05328374152792,74.02677241166036,129.07837874815777,62.933050967694655,94.10126494184235,44.984583071135326,203.04237820583486,42.04368608051351,58.038431067811075,73.04450127031528,75.92803965329274,75.99596180000665,59.929150497131644,16.01707430824913,111.06057330216314,94.06403017350216,66.98800178170305,76.01545001386481,154.89035191495586,328.0346578933424,9.012713551998798,71.01131345325575,114.95254928268206,144.97658936627096,69.94310788447858,74.06110361721915,28.00890879934078,27.084036187243328,61.02624332679493,63.023171439451154
2023-09-30 00:20:00,52.975977744470484,132.9827153083102,87.9706795908759,72.95557021580845,83.03087153938198,46.02880224002434,72.0051224952923,47.95654906601215,76.03001752400594,64.00250054433378,116.97229151941687,78.04988076591722,25.967984919987508,52.92125383211464,75.00957815704187,184.07218481105323,46.97461577645408,57.94132151106399,71.96147227836477,38.987110008301045,94.0067211393611,34.97162173682014,61.92905738381643,11.987569188874685,119.92948213002468,92.9430071980202,57.98357266028984,49.04694645497158,55.02962756194016,34.920067746202506,36.96318883239263,71.99094026645446,37.98802994445931,53.96315706736254,121.04693647785476,85.00414346844215,23.033484195120614,100.99515004889491,30.99440506968222,129.97576665273283,69.05395119825845,99.95157491975738,65.12563837734206,98.99733975801952,49.00020823530936,91.04113420172642,79.03561364023628,109.85573160525774,59.10222514552892,12.930742588157647,142.11183461230962,48.06084784180707,47.95356817228026,55.976546712729,37.08047743096539,65.99415286226109,84.0388042710133,39.95841886232828,82.96308789151387,57.097806056483066,69.05026748981598,29.99484390326935,13.033836410869569,38.96533851316077,100.08981293595558,77.94812010145216,37.06117171681942,109.04445642810389,106.05369456077796,69.05583284797707,72.96952846461971,28.076607416617385,113.04979496904602,74.90828808070482,134.9624583580509,32.97553651726896,167.0059211529687,92.96250987950064,68.05400375569154,24.014635972235382,34.03151261957062,64.99154527979003,86.9865744915676,57.982727163399325,110.01082439458524,141.00004626099812,73.05072846660683,87.0690387287567,107.98242628718967,283.9855993814426,48.930022952587564,34.975644788074504,113.01432967882866,134.9268264540778,56.054847600613726,95.03283301955179,40.90822321081698,49.90740212862404,49.00915235796316,32.94934162448257
2023-09-30 00:30:00,41.97986836589214,96.98756180602462,101.00136300109943,68.06253539000768,94.98116245898196,38.98666955069164,29.030994976599292,68.00582517865892,85.91008865317781,78.07211031134707,82.9989908152811,104.99428767364746,27.985102033387637,37.988230803658155,64.969934793807,161.009566727702,24.997560616219335,57.98126658556395,75.10364822228584,46.95565766849177,116.00576258614667,73.0395125597837,42.01374053201236,36.0432536718691,79.99216554849569,42.915404453594434,24.94476983745716,29.04384596674898,71.92222351752483,54.96866241979458,48.93214156611342,63.996825518621726,48.97690700541632,29.090092391848298,98.93969165148219,106.93302406158594,50.06848642455689,63.97829060096266,42.99300387706205,84.99721317425048,64.97518479630216,77.05335312423168,58.008472289942155,38.97276641557898,37.96286549912768,85.93314265294755,78.97302074217374,91.99893531468005,69.07712824236691,73.92323959467535,155.00878811871746,30.006146169140163,65.02874910237364,71.97474341935023,61.967761142761105,64.98955397333216,71.01101416337251,36.012938666701565,41.95949349669133,16.96831619106646,50.017647470254936,58.97005181256036,24.0106509935746,36.00339185694635,80.97236863535592,54.02181482028619,34.06322367058808,83.99907612070862,74.0037123286892,34.02385154279255,88.99712382913944,67.06316785812098,73.00411521442318,61.97875322129738,91.01833789291113,15.989774888200758,154.00114722185046,82.05795920712968,11.985240312559615,54.105393171102385,63.00653576147882,47.01616255591057,77.02897596273581,44.958442838306766,126.97060397992759,80.0304950308584,98.98163029744067,53.95937244725968,113.96437689651117,301.00035473305763,4.076104136550915,63.00211190561531,65.98093932086093,149.98842206497207,34.03373879274104,103.02126537917925,30.01208397864833,20.967402160237754,62.01164135981194,61.086412995638895
2023-09-30 00:40:00,52.960471395863664,70.00908860765934,35.02281994935739,70.02588279588517,110.9584463085605,85.0394329690376,58.99798831931049,74.91078224924637,109.01262117198203,70.93171890161106,91.02673430911204,87.96892814718615,30.035948824478385,41.97301414508112,44.94685807376421,182.95367018349737,50.89514600018277,69.04610546827045,72.91292605306958,38.95702437528173,107.92292943342404,67.00195614183959,58.01641683519486,55.01445986145228,127.05952756189558,55.0371572329439,50.022212507048444,61.90826429195721,72.99289724909157,40.03957322267595,16.94798627506041,82.07643422987145,53.98190543831752,45.980454896818514,97.94553699572474,57.97479987251431,42.00618160957922,55.0376771929282,24.015160723408396,156.96512340258568,21.003825528359993,53.03829964772192,62.06478186480822,69.95978580869213,71.9556114924246,82.05290539738903,47.94016203485534,102.0088027984171,86.03938391241088,18.862949385296215,123.93505015346214,77.9805920978088,6.976171651473774,54.933229658659506,43.02871493635487,43.01423698602893,38.984937674667265,30.995947281450547,48.033304348314985,38.034543665078864,26.03996163069772,44.016644168382065,32.016574432305156,41.08787249723466,133.02105357373904,59.97902601755878,25.97651641877441,139.12397845433082,89.96100131611564,62.91245509431564,31.97650315695797,73.98622502415981,114.9905808410198,86.91973841522255,84.08096388079726,12.022121719007089,182.99980031252113,41.01323939508413,67.9693835901404,52.95286709946726,19.061093002494328,39.97606665969606,74.97890224228834,21.00709903667766,87.89798524539502,107.91344062460684,86.9769035434086,34.95589100698753,167.06847221522466,282.02581846814405,62.03882297760058,46.08772108514233,73.98403041509923,100.93477278573755,23.0004949056524,43.00584280570157,68.02578325226189,36.02197616027703,83.9638069424264,33.01521463146021
2023-09-30 00:50:00,59.01712250585049,58.989540394472805,90.97182640871553,51.02511355648098,68.03851770478647,43.962246705250365,65.94783137723385,52.10966106476297,96.04943313724996,43.00094189192629,89.01450231919402,48.97398770794508,61.11397785383611,13.004162621740331,39.98436600746622,178.00125887050444,27.8728850307615,47.92849952409555,95.93449749696344,13.891144956130459,48.94847074849551,79.03568037666497,63.001368449796814,19.055451978252698,150.98205698927973,69.03427310330517,17.1012706417216,12.052422425625776,34.99982588268658,50.0132086547257,42.02119000224955,24.062310946159407,69.95568769998927,73.98719648228227,152.96950673742035,59.94625017437677,75.94491612580173,90.02726499317512,49.00216661529641,104.98108107389594,19.964340856222616,35.04771035093592,46.03984218533339,58.99485701419209,70.05114096837016,57.02501802961751,37.97534214576803,94.98157493205429,61.94943482644897,51.98274842816976,101.06182969849253,60.009308841483495,25.99509470893061,31.02342390151271,46.02226560748018,70.04149045188173,75.95978715058018,69.97379510895843,76.9903872126808,59.9616512055108,67.03514967390565,20.074585940898896,55.015583185288946,70.97989191626368,100.00621665361166,43.995678055749494,12.059516301658801,113.89106645158792,100.07431346475413,48.02654774011244,32.02538117453577,57.934319074205185,114.97175618614685,92.02393269053836,75.02519835407301,50.02752248133745,202.00297240793253,65.97952594827868,64.00220880871476,70.05426113539595,57.96542411735019,21.987672519227402,37.04127527805799,37.023705704858514,125.05374542307608,75.02213614223395,94.97343954784239,31.967667299412337,86.97190256724143,212.01956058322494,45.05821548141587,60.96586748418546,103.96695326151955,123.90760247999813,26.99973670818846,80.08109592866221,44.01045969566377,50.99253224522161,39.91650784809599,67.03171954532647
2023-09-30 01:00:00,10.029739451200767,66.90086083467864,106.94611915282015,57.95117289346695,96.02880381468479,54.883382398026306,30.987524010893235,20.950882183126883,56.930028965107574,49.935959408173915,183.99998389915686,71.99788475449408,32.87669779100892,32.93184504797069,34.99664274168992,167.90922651733482,40.013026234120034,16.057065084819637,80.9634326285208,31.958638184155692,57.91832086236039,38.02354346859218,77.04344964284962,1.9618631777375612,107.03407184660135,48.997575341122015,31.964170959362093,46.9778454029779,72.98010360202743,38.98636796685844,44.95945029993278,20.948575527280916,9.911437510982289,49.08962443809332,87.96079322876562,54.10040953502078,47.94549424732827,86.97383748707739,36.05860759631815,101.98354951537264,35.94900321913849,82.90373772496092,11.031271057216147,83.0091939822425,78.98002710357002,60.009590171917786,62.950745717836774,77.04027605919495,57.99015159776526,71.93954239234387,71.96287258570122,46.95888490143185,42.96679402007958,50.001212420146004,26.04010718589268,31.064909850616818,44.01931712009821,58.02837171902262,54.954251687559,62.909696429470856,64.04828404403372,39.04946103066691,61.058410776627284,37.04589638178607,74.96246201673388,48.01160440339128,10.051609098875284,64.04977446727769,86.99731192959499,29.99990535603884,47.97858165766409,63.06186209829711,55.99276447772543,88.0546568097029,50.961206373792095,51.95938401700086,114.9911768270935,86.11241981495755,32.02028022167947,70.00350969990434,59.087262191683756,78.02056887695248,28.025361652858905,40.99585014803715,73.05050297578104,125.9607161002281,52.92564443118326,39.03453545987639,141.02439203607153,214.98470560343605,32.947655483320936,20.020688462028314,91.00319998840197,131.04547118350055,51.96483624821575,62.00226634543018,22.88002562520068,32.0877780029828,52.045814401357205,67.96139797438514
2023-09-30 01:10:00,63.05568281176654,50.94036555987617,29.055287359132144,25.98136004472988,69.93314870878498,59.99956796723903,14.01253596373395,41.00937540522105,53.98876176360549,44.942613968513,123.95705101772957,54.95617239990848,11.934906885961302,16.021384461264926,75.99727281012768,117.06536294078819,58.03654818355349,15.027087702997614,57.03298336792313,41.012753635137805,83.01351917471253,47.076096843012174,29.994525636232943,56.03654887735367,110.02160466872796,53.99121926936629,43.92242972023414,32.986203140192536,86.96086747024358,69.90598600288472,64.99035861447445,66.97173277281343,14.06323356792028,80.00040343252715,63.95958369032155,81.98207587152986,52.02803869981098,80.97343728085677,18.95485856854924,99.97213482989345,33.01348286405804,86.97995515592804,43.9907250125011,52.013521752470446,67.0217878818286,43.97626615262235,29.991539385314663,92.95006711926877,55.058276518856005,14.11452007812514,135.0667132227093,25.029537217502504,17.981298113115344,29.027791274290664,59.95137120107666,17.992153881040775,71.93409855147745,77.01364998181256,64.98872153102037,17.072137086388015,29.852321677889353,33.018981783883746,21.978352603146828,57.864650237032876,88.02926472019924,69.05221518438425,18.009420307844437,54.03806046235072,94.99748936438792,53.99633854834722,45.99917767092565,43.9370530247193,94.9948829329416,85.90981848409146,87.98393593292982,57.998620911499465,104.97042250055078,28.002918650786874,61.99723548127939,75.04559516686078,65.99134302629379,45.019858081044276,41.996939494776676,60.944861418533236,97.00390426142127,62.98221589969285,79.17182584907036,60.98526949773533,87.02237022668778,279.0538398324099,62.13197029065911,63.01920241675917,118.99684001553486,103.00055776845134,28.007442959726664,60.02026858476449,49.972461300402436,38.010925647724825,39.949451545286294,44.10368422276864
2023-09-30 01:20:00,37.977266768049056,105.94005877668815,52.991576320104016,79.02964226552398,77.97053727447965,75.02261954953553,11.035429120536522,14.965512099637904,60.00136890563885,48.01841539442779,125.95804031829744,36.046315200655194,73.01228949341467,56.96067619417457,55.0849764557998,154.92472622278345,22.985525892423677,16.03943889903468,108.99736258953254,24.898317475694835,67.01098525315919,12.028967388349853,66.97842877782482,45.977957371792954,43.046862996365974,30.9736230264453,25.952725921451847,13.973165572110528,55.98799701426314,60.02360840143527,53.05276925966048,78.03747648932087,13.039475694049333,76.05956046559353,55.08423259158515,72.96609805595375,60.98189161698452,64.02630915359485,56.90130826987936,69.95202338493873,30.95343589713865,55.922747754897685,37.063636352309096,86.97699039242337,22.980049785154943,106.09215376736637,10.941673369654955,70.02883602104433,53.9558234711458,25.94144557784359,133.00190377333107,31.85473849017021,7.941494499445728,79.99263763613115,47.86980354327087,54.03561101246699,25.007003866405988,78.0504786594458,36.04825790060299,61.02966922472213,62.044373596058485,44.0047774928661,37.993049890338916,68.05275816859927,62.95488483449265,35.0857024450368,43.979839078829606,97.0028734965531,35.11796106097945,49.00373229456261,62.98887937570312,60.02442251940539,79.98996933399818,44.00855222237178,92.11418456592494,12.044349861277189,148.96421424435619,76.97902883538995,16.05471637412008,74.06098864979344,55.01251989352864,41.98023044813803,58.968857590158436,45.06565774574665,91.99820345991458,86.9338395278433,46.061559490837226,48.00052804975782,69.97802320166252,197.97834881117225,57.925443130534596,62.95619879072629,88.00120306276108,80.97283464022081,21.952173562651904,26.96841072083692,31.09895208075037,35.960814575374386,39.003421477071115,43.90916965111584
2023-09-30 01:30:00,30.010109077939568,85.03337729138168,26.062405850765398,22.890327943630123,65.9972520509463,47.970380028575555,48.09732307027277,42.9590028556115,56.03143139876242,19.058699049069563,171.99231239484024,45.99307452294929,82.96773734472224,40.03780826974528,43.97607952301395,95.03015161092473,16.944800553533636,39.95279561838181,89.99204197725636,59.01441294509307,34.91730843070748,77.01665370192126,80.07380896085154,16.049537104721303,87.99370792307734,56.9748687002004,12.996794821289111,40.02323358917215,85.94020454696143,23.021599368297753,8.935284614307335,28.953155857274098,5.043057959364905,12.931586459833733,47.96315137769349,42.03192140270918,32.112736591275926,74.08169031932606,68.01863904330192,25.000773151608097,36.91872519176484,81.96905404654491,10.094220552224154,55.069948009348344,39.00197464969395,58.97761285648645,22.066175446093396,57.01918959377114,24.98683431437427,14.000662133972776,88.02960046640067,49.957467710761556,54.9857233283396,32.10735994951169,24.979917866618756,13.032963306011874,70.98073128071428,61.039652628894764,20.945813273473714,38.0823056014951,36.94154882471001,17.98903519836357,17.06229375766169,35.96642515193161,78.00190369546964,47.00369272975366,45.11807729655891,88.99915726266246,56.02928096270359,44.027168449974475,45.04058441298096,74.0556760325637,53.961450384923204,53.97468614456326,65.08081546666565,53.962629942236696,112.07303986336932,57.01575319476585,34.99931654474006,61.9329499327891,14.053899831417414,51.059589527766036,68.00816825460947,30.961330727805535,78.05195067648503,53.04616708672581,77.93016977706858,41.98183750423422,77.05088968135374,172.05509775425082,59.99646242947218,39.93770600104878,54.986478750050864,137.03856775983186,44.90298601639751,56.04042087096908,25.95865546145154,69.0488174068668,30.9948322073147,63.98987763166551
2023-09-30 01:40:00,45.05303408185324,77.98944436534485,19.969340977186267,13.927935900240444,108.0085200793302,50.99453874529397,30.035757350803046,55.989432354798915,47.95581600568672,8.952935075899054,121.98012422485182,42.057752422236,47.036936523586796,36.98075647411241,31.006748660752507,160.00848552186363,40.998533235326185,51.97620857519234,67.9599841280567,52.97120867457418,37.93214808795622,58.93720029617244,15.064057043267828,32.0115722546408,85.9369376242299,30.97324731880532,18.03930593382848,49.05720257745375,53.002737244771936,5.979125677493117,45.94841889888615,27.03269310069524,48.945082793254976,68.01508745483765,86.0812630753771,61.98335162553555,21.968891153907713,48.05374278631868,43.99828847023161,57.04787356789764,66.03322332933476,66.98505648450268,54.981122251433575,64.98702164952105,23.021817993162216,56.96956833313894,20.96439849767222,57.098278848302364,57.93567866579745,59.980810958299124,102.04062120193748,50.038502286934644,16.973449503431297,33.95204861117837,71.9803340562119,28.959128838894518,16.987633557624985,47.981293205639254,55.00388788454901,50.15370909889748,71.03950248866657,16.01704749458348,9.07233356047586,31.06707385114731,95.03325356440818,51.90909570121734,48.00558862374378,80.98672957713433,32.05742678720091,24.00775920104505,75.97402412884814,24.98197505647921,90.9652742995713,61.96677553932265,41.971697166135236,48.91454406677837,125.03525431468981,44.0416076524222,44.92012842512536,32.02740544224917,66.99794813913549,33.9470073904463,76.98818202258022,60.95862691825496,72.90286824727043,107.9370988457704,77.95428627452416,28.870210550173912,77.9892653643186,202.89688632895815,19.990130807645226,20.056933672454395,51.91863779387498,95.94956402803484,37.101425004776196,79.11711210169554,67.05710655302266,19.080623776926224,41.09441481699998,63.00843701403281
2023-09-30 01:50:00,5.035706433113425,59.03800799578656,46.96850589391895,74.01948930115158,70.96344080533899,26.923778040004628,36.04073120326782,33.996057242545994,71.9314945359168,54.95627940589982,114.02881678298364,75.93259202419047,35.03394943388066,61.04443159104981,38.993374060545946,92.97872065728527,27.078659065764317,64.97481597932294,104.99248633431758,52.93200585006506,37.994363002226024,48.08576121464672,47.005051389043764,38.94064256055521,83.01997171309556,36.95318878570679,40.97943545142407,6.9901514880941535,75.96018610111231,50.03922373746311,50.99858974216803,44.89313153612563,26.97337528871857,21.895991816410174,62.07104741617057,42.93343386323962,45.00406278915844,93.94061369755774,22.99512953000943,78.96692491838812,51.0874834850109,54.930366501447885,15.049124218548602,42.994358228083684,10.045758502162288,41.083588716150864,56.97729863700825,70.02506753870662,46.95915899846494,47.05133063257213,87.9716516188444,64.02547898887342,12.942143820390916,74.99529488109634,66.93453680787748,25.03777488783449,71.88029205070748,60.04885572718946,58.07225222601118,14.979368448156421,18.935018303971752,54.96612465589312,4.938350888356591,17.05594852627253,70.9866409016329,18.039427535415996,52.072573751367635,50.016097665857,45.03995336185482,33.00683994086055,19.96915335296951,54.02953059216089,60.92401625665627,59.96927561667269,40.0283269682864,52.028131842822575,173.94499501582675,36.01987512108173,21.910632073058647,73.0220734390793,55.00640920137795,67.96797497088694,72.01191911984563,45.0868935519109,96.0183258902371,62.051747248120385,73.9330809185275,20.912998757103956,106.04272373894625,181.96554751252242,50.99431092942597,43.9667356068972,43.94717222619188,146.91055139162899,59.895832392109064,67.0387782081849,48.89153787730209,38.051499675311256,66.99072949185324,61.04604589613871
